00:11:52.0160173 [Info] User sets phase shift to 4.991642.
00:11:52.0473622 [Info] User sets phase shift to 4.974189.
00:11:52.1827980 [Info] User sets phase shift to 4.956735.
00:11:52.1971496 [Info] User sets phase shift to 4.939282.
00:11:52.7164792 [Info] User sets phase shift to 4.9218287.
00:11:52.8640841 [Info] User sets phase shift to 4.904375.
00:11:52.8816680 [Info] User sets phase shift to 4.8869224.
00:11:52.9149772 [Info] User sets phase shift to 4.8694687.
00:11:52.9532393 [Info] User sets phase shift to 4.8520155.
00:11:53.1497826 [Info] User sets phase shift to 4.8345623.
00:11:53.3151433 [Info] User sets phase shift to 4.8171086.
00:11:53.5158230 [Info] User sets phase shift to 4.7996554.
00:11:53.6171882 [Info] User sets phase shift to 4.7822022.
00:11:54.2004789 [Info] User sets phase shift to 4.764749.
00:11:54.3340727 [Info] User sets phase shift to 4.747296.
00:11:54.8499946 [Info] User sets phase shift to 4.729842.
00:11:54.9504548 [Info] User sets phase shift to 4.712389.
00:11:55.0975002 [Info] User sets phase shift to 4.694936.
00:11:55.6156494 [Info] User sets phase shift to 4.712389.
00:11:55.7335527 [Info] User sets phase shift to 4.729842.
00:11:55.7500108 [Info] User sets phase shift to 4.747296.
00:11:55.8493251 [Info] User sets phase shift to 4.764749.
00:11:55.9161370 [Info] User sets phase shift to 4.7822022.
00:11:56.0489449 [Info] User sets phase shift to 4.7996554.
00:11:56.0980466 [Info] User sets phase shift to 4.8171086.
00:11:56.1327288 [Info] User sets phase shift to 4.8345623.
00:11:56.2980723 [Info] User sets phase shift to 4.8520155.
00:11:56.3678249 [Info] User sets phase shift to 4.8694687.
00:11:56.3970072 [Info] User sets phase shift to 4.8869224.
00:11:56.5000780 [Info] User sets phase shift to 4.904375.
00:11:56.6658416 [Info] User sets phase shift to 4.9218287.
00:13:03.0410558 [Info] User sets phase shift to 5.0265484.
00:13:03.3507055 [Info] User sets phase shift to 5.0090947.
00:13:03.3670628 [Info] User sets phase shift to 4.991642.
00:13:03.4149050 [Info] User sets phase shift to 4.974189.
00:13:03.4519026 [Info] User sets phase shift to 4.956735.
00:13:03.9844055 [Info] User sets phase shift to 4.6076694.
00:13:09.5344768 [Info] User 0 sets frequency to 0.8.
00:13:11.1687500 [Info] User 0 sets frequency to 0.7.
00:13:21.5455998 [Info] User sets offset to 101.
00:13:21.5612830 [Info] User sets offset to 102.
00:13:21.5777154 [Info] User sets offset to 104.
00:13:21.5939071 [Info] User sets offset to 105.
00:13:21.6116389 [Info] User sets offset to 108.
00:13:21.6272481 [Info] User sets offset to 109.
00:13:21.6447652 [Info] User sets offset to 110.
00:13:21.6604951 [Info] User sets offset to 111.
00:13:21.6950196 [Info] User sets offset to 112.
00:13:21.7106862 [Info] User sets offset to 113.
00:13:21.7450227 [Info] User sets offset to 114.
00:13:21.7964744 [Info] User sets offset to 115.
00:13:21.8445553 [Info] User sets offset to 116.
00:13:21.8967811 [Info] User sets offset to 117.
00:13:22.3274561 [Info] User sets offset to 116.
00:13:22.4614084 [Info] User sets offset to 115.
00:13:22.5286562 [Info] User sets offset to 114.
00:13:22.7950314 [Info] User sets offset to 113.
00:13:23.0939276 [Info] User sets offset to 112.
00:13:23.2447323 [Info] User sets offset to 111.
00:13:23.4115847 [Info] User sets offset to 110.
00:13:36.1147935 [Info] User sets phase shift to 4.8694687.
00:13:36.3325800 [Info] User sets phase shift to 4.9218287.
00:13:36.3497336 [Info] User sets phase shift to 5.113815.
00:13:36.3653498 [Info] User sets phase shift to 5.148721.
00:13:36.3821920 [Info] User sets phase shift to 5.2359877.
00:13:36.3994967 [Info] User sets phase shift to 5.2534413.
00:13:36.4162216 [Info] User sets phase shift to 5.2708945.
00:13:36.4329057 [Info] User sets phase shift to 5.2883477.
00:13:36.5513267 [Info] User sets phase shift to 5.305801.
00:13:36.5655432 [Info] User sets phase shift to 5.358161.
00:13:36.5850676 [Info] User sets phase shift to 5.602507.
00:13:36.6004115 [Info] User sets phase shift to 5.7072268.
00:13:36.6165983 [Info] User sets phase shift to 5.794493.
00:13:36.6338126 [Info] User sets phase shift to 5.8643064.
00:13:36.6486904 [Info] User sets phase shift to 5.8992133.
00:13:36.6831438 [Info] User sets phase shift to 5.9166665.
00:13:36.7688602 [Info] User sets phase shift to 5.934119.
00:13:36.7993644 [Info] User sets phase shift to 5.951573.
00:13:36.8173789 [Info] User sets phase shift to 5.969026.
00:13:36.8322730 [Info] User sets phase shift to 6.0562925.
00:13:36.8503623 [Info] User sets phase shift to 6.195919.
00:13:36.8666361 [Info] User sets phase shift to 0.052359883.
00:13:36.8814941 [Info] User sets phase shift to 0.13962635.
00:13:36.8988707 [Info] User sets phase shift to 0.17453294.
00:13:36.9339313 [Info] User sets phase shift to 0.19198622.
00:13:36.9508275 [Info] User sets phase shift to 0.20943953.
00:13:37.4017458 [Info] User sets phase shift to 0.19198622.
00:13:37.4171789 [Info] User sets phase shift to 0.17453294.
00:13:37.4685669 [Info] User sets phase shift to 0.15707964.
00:13:37.5174159 [Info] User sets phase shift to 0.13962635.
00:13:37.5506538 [Info] User sets phase shift to 0.122173056.
00:13:37.5833244 [Info] User sets phase shift to 0.08726647.
00:13:37.6003498 [Info] User sets phase shift to 0.06981318.
00:13:37.6340731 [Info] User sets phase shift to 0.052359883.
00:13:37.6659330 [Info] User sets phase shift to 0.03490659.
00:13:37.7512003 [Info] User sets phase shift to 0.017453294.
00:13:37.7837723 [Info] User sets phase shift to 0.
00:13:37.8159936 [Info] User sets phase shift to 6.2657323.
00:13:37.8340813 [Info] User sets phase shift to 6.2482786.
00:13:37.8668167 [Info] User sets phase shift to 6.2308254.
00:13:37.9166926 [Info] User sets phase shift to 6.195919.
00:13:55.0373265 [Info] User 0 sets frequency to 0.9.
00:14:12.3809954 [Info] User sets phase shift to 5.0440016.
00:14:13.0174946 [Info] User sets phase shift to 5.0614552.
00:14:13.0334136 [Info] User sets phase shift to 5.0789084.
00:14:37.4514008 [Info] User sets phase shift to 5.0963616.
00:14:37.5355924 [Info] User sets phase shift to 5.0789084.
00:14:37.5528961 [Info] User sets phase shift to 5.0440016.
00:14:37.5677231 [Info] User sets phase shift to 4.974189.
00:14:38.7531691 [Info] User sets phase shift to 4.956735.
00:14:48.2874904 [Info] User sets phase shift to 0.
00:15:24.5750551 [Info] User sets offset to 99.
00:17:21.4430207 [Info] User sets amplitude to 45.8.
00:17:23.3534167 [Info] User sets offset to 144.
00:17:44.5369646 [Info] User sets amplitude to 1.8.
00:17:44.7989325 [Info] User sets amplitude to 1.7.
00:17:44.8168070 [Info] User sets amplitude to 1.5.
00:17:44.8324835 [Info] User sets amplitude to 1.1.
00:17:44.8502388 [Info] User sets amplitude to 0.7.
00:17:44.8678627 [Info] User sets amplitude to 0.
00:17:46.5710274 [Info] User sets offset to 140.
00:17:46.7339023 [Info] User sets offset to 138.
00:17:46.7499991 [Info] User sets offset to 130.
00:17:46.7672114 [Info] User sets offset to 123.
00:17:46.7841806 [Info] User sets offset to 115.
00:17:46.7995897 [Info] User sets offset to 111.
00:17:46.8183780 [Info] User sets offset to 108.
00:17:46.8482597 [Info] User sets offset to 107.
00:17:46.8665739 [Info] User sets offset to 106.
00:17:47.0158891 [Info] User sets offset to 105.
00:17:47.0988426 [Info] User sets offset to 104.
00:17:47.1317798 [Info] User sets offset to 103.
00:17:47.1959218 [Info] User sets offset to 102.
00:17:47.1995924 [Info] User sets offset to 101.
00:17:47.2314337 [Info] User sets offset to 100.
00:17:47.2827069 [Info] User sets offset to 99.
00:17:47.3740579 [Info] User sets offset to 98.
00:17:47.4159102 [Info] User sets offset to 97.
00:17:47.4836580 [Info] User sets offset to 96.
00:17:47.5488604 [Info] User sets offset to 95.
00:17:47.6438773 [Info] User sets offset to 94.
00:17:48.3339675 [Info] User sets offset to 93.
00:17:48.3990055 [Info] User sets offset to 92.
00:17:48.4426044 [Info] User sets offset to 91.
00:17:48.4721518 [Info] User sets offset to 90.
00:17:48.5455036 [Info] User sets offset to 89.
00:17:48.6768371 [Info] User sets offset to 88.
00:17:48.8820468 [Info] User sets offset to 87.
00:17:49.1497506 [Info] User sets offset to 88.
00:17:49.2829546 [Info] User sets offset to 89.
00:17:49.8161081 [Info] User sets offset to 90.
00:18:42.4645915 [Info] User 0 sets frequency to 0.
00:19:04.3023043 [Info] D is no longer in control.
