frame,timestamp,position_x_px,position_y_px,orientation,num_markers
1602,53.4533,893.00,457.25,-20.19,1
1603,53.4867,893.00,457.25,-20.19,1
1604,53.5201,893.00,457.25,-20.19,1
1605,53.5534,893.00,457.25,-20.19,1
1606,53.5868,893.00,457.25,-20.19,1
1607,53.6202,893.00,457.25,-20.19,1
1608,53.6535,893.00,457.25,-20.19,1
1609,53.6869,893.00,457.25,-20.19,1
1610,53.7203,893.00,457.25,-20.19,1
1611,53.7536,893.00,457.25,-20.19,1
1612,53.7870,893.00,457.25,-20.19,1
1613,53.8204,893.00,457.25,-20.19,1
1614,53.8537,893.00,457.25,-20.19,1
1615,53.8871,893.00,457.25,-20.19,1
1616,53.9205,893.00,457.25,-20.19,1
1617,53.9538,893.00,457.25,-20.19,1
1618,53.9872,893.00,457.25,-20.19,1
1619,54.0206,893.00,457.25,-20.19,1
1620,54.0539,893.00,457.25,-20.19,1
1621,54.0873,893.00,457.25,-20.19,1
1622,54.1207,893.00,457.25,-20.19,1
1623,54.1540,893.00,457.25,-20.19,1
1624,54.1874,893.00,457.25,-20.19,1
1625,54.2207,893.00,457.25,-20.19,1
1626,54.2541,893.00,457.25,-20.19,1
1627,54.2875,893.00,457.25,-20.19,1
1628,54.3208,893.00,457.25,-20.19,1
1629,54.3542,893.00,457.25,-20.19,1
1630,54.3876,893.00,457.25,-20.19,1
1631,54.4209,893.00,457.25,-20.19,1
1632,54.4543,893.00,457.25,-20.19,1
1633,54.4877,893.00,457.25,-20.19,1
1634,54.5210,893.00,457.25,-20.19,1
1635,54.5544,893.00,457.25,-20.19,1
1636,54.5878,893.00,457.25,-20.19,1
1637,54.6211,893.00,457.25,-20.19,1
1638,54.6545,893.00,457.25,-20.19,1
1639,54.6879,893.00,457.25,-20.19,1
1640,54.7212,893.00,457.25,-20.19,1
1641,54.7546,893.00,457.25,-20.19,1
1642,54.7880,893.00,457.25,-20.19,1
1643,54.8213,893.00,457.25,-20.19,1
1644,54.8547,893.00,457.25,-20.19,1
1645,54.8881,893.00,457.25,-20.19,1
1646,54.9214,893.00,457.25,-20.19,1
1647,54.9548,893.00,457.25,-20.19,1
1648,54.9882,893.00,457.25,-20.19,1
1649,55.0215,893.00,457.25,-20.19,1
1650,55.0549,893.00,457.25,-20.19,1
1651,55.0883,893.00,457.25,-20.19,1
1652,55.1216,893.00,457.25,-20.19,1
1653,55.1550,893.00,457.25,-20.19,1
1654,55.1884,893.00,457.25,-20.19,1
1655,55.2217,893.00,457.25,-20.19,1
1656,55.2551,893.00,457.25,-20.19,1
1657,55.2885,893.00,457.25,-20.19,1
1658,55.3218,893.00,457.25,-20.19,1
1659,55.3552,893.00,457.25,-20.19,1
1660,55.3886,893.00,457.25,-20.19,1
1661,55.4219,893.00,457.25,-20.19,1
1662,55.4553,893.00,457.25,-20.19,1
1663,55.4887,893.00,457.25,-20.19,1
1664,55.5220,893.00,457.25,-20.19,1
1665,55.5554,893.00,457.25,-20.19,1
1666,55.5888,893.00,457.25,-20.19,1
1667,55.6221,893.00,457.25,-20.19,1
1668,55.6555,893.00,457.25,-20.19,1
1669,55.6889,893.00,457.25,-20.19,1
1670,55.7222,893.00,457.25,-20.19,1
1671,55.7556,893.00,457.25,-20.19,1
1672,55.7890,893.00,457.25,-20.19,1
1673,55.8223,893.00,457.25,-20.19,1
1674,55.8557,893.00,457.25,-20.19,1
1675,55.8891,893.00,457.25,-20.19,1
1676,55.9224,893.00,457.25,-20.19,1
1677,55.9558,893.00,457.25,-20.19,1
1678,55.9892,893.00,457.25,-20.19,1
1679,56.0225,893.00,457.25,-20.19,1
1680,56.0559,893.00,457.25,-20.19,1
1681,56.0893,893.00,457.25,-20.19,1
1682,56.1226,893.00,457.25,-20.19,1
1683,56.1560,893.00,457.25,-20.19,1
1684,56.1894,893.00,457.25,-20.19,1
1685,56.2227,893.00,457.25,-20.19,1
1686,56.2561,893.00,457.00,-19.44,1
1687,56.2895,893.00,457.00,-19.44,1
1688,56.3228,893.00,457.00,-19.44,1
1689,56.3562,893.00,457.00,-19.44,1
1690,56.3896,893.00,457.00,-19.44,1
1691,56.4229,893.00,457.25,-20.19,1
1692,56.4563,893.00,457.25,-20.19,1
1693,56.4897,893.00,457.25,-20.19,1
1694,56.5230,893.00,457.25,-20.19,1
1695,56.5564,893.00,457.25,-20.19,1
1696,56.5898,893.00,457.00,-19.44,1
1697,56.6231,893.00,457.00,-19.44,1
1698,56.6565,893.00,457.00,-19.44,1
1699,56.6899,893.00,457.00,-19.44,1
1700,56.7232,893.00,457.00,-19.44,1
1701,56.7566,893.00,457.00,-19.44,1
1702,56.7900,893.00,457.00,-19.44,1
1703,56.8233,893.00,457.00,-19.44,1
1704,56.8567,893.00,457.00,-19.44,1
1705,56.8901,893.00,457.00,-19.44,1
1706,56.9234,893.00,457.00,-19.44,1
1707,56.9568,893.00,457.00,-19.44,1
1708,56.9902,893.00,457.00,-19.44,1
1709,57.0235,893.00,457.25,-20.19,1
1710,57.0569,893.00,457.25,-20.19,1
1711,57.0903,893.00,457.25,-20.19,1
1712,57.1236,893.00,457.25,-20.19,1
1713,57.1570,893.00,457.25,-20.19,1
1714,57.1904,893.00,457.25,-20.19,1
1715,57.2237,893.00,457.25,-20.19,1
1716,57.2571,893.00,457.25,-20.19,1
1717,57.2905,893.00,457.25,-20.19,1
1718,57.3238,893.00,457.25,-20.19,1
1719,57.3572,893.00,457.25,-20.19,1
1720,57.3906,893.00,457.25,-20.19,1
1721,57.4239,893.00,457.25,-20.19,1
1722,57.4573,893.00,457.25,-20.19,1
1723,57.4907,893.00,457.25,-20.19,1
1724,57.5240,893.00,457.25,-20.19,1
1725,57.5574,893.00,457.25,-20.19,1
1726,57.5908,893.00,457.25,-20.19,1
1727,57.6241,893.00,457.25,-20.19,1
1728,57.6575,893.00,457.25,-20.19,1
1729,57.6909,893.00,457.25,-20.19,1
1730,57.7242,893.00,457.25,-20.19,1
1731,57.7576,893.00,457.25,-20.19,1
1732,57.7910,893.00,457.25,-20.19,1
1733,57.8243,893.00,457.25,-20.19,1
1734,57.8577,893.00,457.25,-20.19,1
1735,57.8911,893.00,457.25,-20.19,1
1736,57.9244,893.00,457.25,-20.19,1
1737,57.9578,893.00,457.25,-20.19,1
1738,57.9912,893.00,457.25,-20.19,1
1739,58.0245,893.00,457.25,-20.19,1
1740,58.0579,893.00,457.00,-19.44,1
1741,58.0913,893.00,457.00,-19.44,1
1742,58.1246,893.00,457.00,-19.44,1
1743,58.1580,893.00,457.00,-19.44,1
1744,58.1914,893.00,457.00,-19.44,1
1745,58.2247,893.00,457.00,-19.44,1
1746,58.2581,893.00,457.00,-19.44,1
1747,58.2915,893.00,457.00,-19.44,1
1748,58.3248,893.00,457.00,-19.44,1
1749,58.3582,893.00,457.00,-19.44,1
1750,58.3916,893.00,457.00,-19.44,1
1751,58.4249,893.00,457.00,-19.44,1
1752,58.4583,893.00,457.00,-19.44,1
1753,58.4917,893.00,457.00,-19.44,1
1754,58.5250,893.00,457.00,-19.44,1
1755,58.5584,893.00,457.00,-19.44,1
1756,58.5918,893.00,457.00,-19.44,1
1757,58.6251,893.00,457.00,-19.44,1
1758,58.6585,893.00,457.00,-19.44,1
1759,58.6919,893.00,457.00,-19.44,1
1760,58.7252,893.00,457.00,-19.44,1
1761,58.7586,893.00,457.00,-19.44,1
1762,58.7920,893.00,457.00,-19.44,1
1763,58.8253,893.00,457.00,-19.44,1
1764,58.8587,893.00,457.00,-19.44,1
1765,58.8921,893.00,457.00,-19.44,1
1766,58.9254,893.00,457.00,-19.44,1
1767,58.9588,893.00,457.00,-19.44,1
1768,58.9922,893.00,457.00,-19.44,1
1769,59.0255,893.00,457.00,-19.44,1
1770,59.0589,893.00,457.00,-19.44,1
1771,59.0923,893.00,457.25,-20.19,1
1772,59.1256,893.00,457.25,-20.19,1
1773,59.1590,893.00,457.25,-20.19,1
1774,59.1924,893.00,457.25,-20.19,1
1775,59.2257,893.00,457.25,-20.19,1
1776,59.2591,893.00,457.25,-20.19,1
1777,59.2925,893.00,457.25,-20.19,1
1778,59.3258,893.00,457.25,-20.19,1
1779,59.3592,893.00,457.25,-20.19,1
1780,59.3926,893.00,457.25,-20.19,1
1781,59.4259,893.00,457.25,-20.19,1
1782,59.4593,893.00,457.25,-20.19,1
1783,59.4927,893.00,457.25,-20.19,1
1784,59.5260,893.00,457.25,-20.19,1
1785,59.5594,893.00,457.25,-20.19,1
1786,59.5928,893.00,457.25,-20.19,1
1787,59.6261,893.00,457.25,-20.19,1
1788,59.6595,893.00,457.25,-20.19,1
1789,59.6929,893.00,457.25,-20.19,1
1790,59.7262,893.00,457.25,-20.19,1
1791,59.7596,893.00,457.25,-20.19,1
1792,59.7930,893.00,457.25,-20.19,1
1793,59.8263,893.00,457.25,-20.19,1
1794,59.8597,893.00,457.25,-20.19,1
1795,59.8931,893.00,457.25,-20.19,1
1796,59.9264,893.00,457.25,-20.19,1
1797,59.9598,893.00,457.25,-20.19,1
1798,59.9932,893.00,457.25,-20.19,1
1799,60.0265,893.00,457.25,-20.19,1
1800,60.0599,893.00,457.25,-20.19,1
1801,60.0933,893.00,457.25,-20.19,1
1802,60.1266,893.00,457.25,-20.19,1
1803,60.1600,893.00,457.25,-20.19,1
1804,60.1934,893.00,457.25,-20.19,1
1805,60.2267,893.00,457.25,-20.19,1
1806,60.2601,893.00,457.25,-20.19,1
1807,60.2935,893.00,457.25,-20.19,1
1808,60.3268,893.00,457.25,-20.19,1
1809,60.3602,893.00,457.25,-20.19,1
1810,60.3936,893.00,457.25,-20.19,1
1811,60.4269,893.00,457.25,-20.19,1
1812,60.4603,893.00,457.25,-20.19,1
1813,60.4937,893.00,457.25,-20.19,1
1814,60.5270,893.00,457.25,-20.19,1
1815,60.5604,893.00,457.25,-20.19,1
1816,60.5938,893.00,457.25,-20.19,1
1817,60.6271,893.00,457.25,-20.19,1
1818,60.6605,893.00,457.25,-20.19,1
1819,60.6939,893.00,457.25,-20.19,1
1820,60.7272,893.00,457.25,-20.19,1
1821,60.7606,893.00,457.25,-20.19,1
1822,60.7940,893.00,457.25,-20.19,1
1823,60.8273,893.00,457.25,-20.19,1
1824,60.8607,893.00,457.25,-20.19,1
1825,60.8941,893.00,457.25,-20.19,1
1826,60.9274,893.00,457.25,-20.19,1
1827,60.9608,893.00,457.25,-20.19,1
1828,60.9942,893.00,457.25,-20.19,1
1829,61.0275,893.00,457.25,-20.19,1
1830,61.0609,893.00,457.25,-20.19,1
1831,61.0943,893.00,457.25,-20.19,1
1832,61.1276,893.00,457.25,-20.19,1
1833,61.1610,893.00,457.25,-20.19,1
1834,61.1944,893.00,457.25,-20.19,1
1835,61.2277,893.00,457.25,-20.19,1
1836,61.2611,893.00,457.25,-20.19,1
1837,61.2945,893.00,457.25,-20.19,1
1838,61.3278,893.00,457.25,-20.19,1
1839,61.3612,893.00,457.25,-20.19,1
1840,61.3946,893.00,457.25,-20.19,1
1841,61.4279,893.00,457.25,-20.19,1
1842,61.4613,893.00,457.25,-20.19,1
1843,61.4947,893.00,457.25,-20.19,1
1844,61.5280,893.00,457.25,-20.19,1
1845,61.5614,893.00,457.25,-20.19,1
1846,61.5948,893.00,457.00,-19.44,1
1847,61.6281,893.00,457.00,-19.44,1
1848,61.6615,893.00,457.00,-19.44,1
1849,61.6949,893.00,457.00,-19.44,1
1850,61.7282,893.00,457.00,-19.44,1
1851,61.7616,893.00,457.00,-19.44,1
1852,61.7950,893.00,457.00,-19.44,1
1853,61.8283,893.00,457.00,-19.44,1
1854,61.8617,893.00,457.00,-19.44,1
1855,61.8951,893.00,457.00,-19.44,1
1856,61.9284,893.00,457.00,-19.44,1
1857,61.9618,893.00,457.25,-20.19,1
1858,61.9952,893.00,457.25,-20.19,1
1859,62.0285,893.00,457.25,-20.19,1
1860,62.0619,893.00,457.25,-20.19,1
1861,62.0953,893.00,457.25,-20.19,1
1862,62.1286,893.00,457.25,-20.19,1
1863,62.1620,893.00,457.25,-20.19,1
1864,62.1954,893.00,457.25,-20.19,1
1865,62.2287,893.00,457.25,-20.19,1
1866,62.2621,893.00,457.25,-20.19,1
1867,62.2955,893.00,457.25,-20.19,1
1868,62.3288,893.00,457.25,-20.19,1
1869,62.3622,893.00,457.25,-20.19,1
1870,62.3956,893.00,457.25,-20.19,1
1871,62.4289,893.00,457.00,-19.44,1
1872,62.4623,893.00,457.00,-19.44,1
1873,62.4957,893.00,457.00,-19.44,1
1874,62.5290,893.00,457.00,-19.44,1
1875,62.5624,893.00,457.00,-19.44,1
1876,62.5958,893.00,457.00,-19.44,1
1877,62.6291,893.00,457.00,-19.44,1
1878,62.6625,893.00,457.00,-19.44,1
1879,62.6959,893.00,457.00,-19.44,1
1880,62.7292,893.00,457.00,-19.44,1
1881,62.7626,893.00,457.00,-19.44,1
1882,62.7960,893.00,457.00,-19.44,1
1883,62.8293,893.00,457.00,-19.44,1
1884,62.8627,893.00,457.00,-19.44,1
1885,62.8961,893.00,457.00,-19.44,1
1886,62.9294,893.00,457.00,-19.44,1
1887,62.9628,893.00,457.00,-19.44,1
1888,62.9962,893.00,457.00,-19.44,1
1889,63.0295,893.00,457.00,-19.44,1
1890,63.0629,893.00,457.00,-19.44,1
1891,63.0963,893.00,457.00,-19.44,1
1892,63.1296,893.00,457.00,-19.44,1
1893,63.1630,893.00,457.00,-19.44,1
1894,63.1964,893.00,457.00,-19.44,1
1895,63.2297,893.00,457.00,-19.44,1
1896,63.2631,893.00,457.00,-19.44,1
1897,63.2965,893.00,457.00,-19.44,1
1898,63.3298,893.00,457.00,-19.44,1
1899,63.3632,893.00,457.00,-19.44,1
1900,63.3966,893.00,457.00,-19.44,1
1901,63.4299,893.00,457.00,-19.44,1
1902,63.4633,893.00,457.00,-19.44,1
1903,63.4967,893.00,457.00,-19.44,1
1904,63.5300,893.00,457.00,-19.44,1
1905,63.5634,893.00,457.00,-19.44,1
1906,63.5968,893.00,457.00,-19.44,1
1907,63.6301,893.00,457.00,-19.44,1
1908,63.6635,893.00,457.00,-19.44,1
1909,63.6969,893.00,457.00,-19.44,1
1910,63.7302,893.00,457.00,-19.44,1
1911,63.7636,893.00,457.00,-19.44,1
1912,63.7970,893.00,457.00,-19.44,1
1913,63.8303,893.00,457.00,-19.44,1
1914,63.8637,893.00,457.00,-19.44,1
1915,63.8971,893.00,457.00,-19.44,1
1916,63.9304,893.00,457.00,-19.44,1
1917,63.9638,893.00,457.00,-19.44,1
1918,63.9972,893.00,457.00,-19.44,1
1919,64.0305,893.00,457.25,-20.19,1
1920,64.0639,893.00,457.25,-20.19,1
1921,64.0973,893.00,457.25,-20.19,1
1922,64.1306,893.00,457.25,-20.19,1
1923,64.1640,893.00,457.25,-20.19,1
1924,64.1974,893.00,457.25,-20.19,1
1925,64.2307,893.00,457.25,-20.19,1
1926,64.2641,893.00,457.25,-20.19,1
1927,64.2975,893.00,457.25,-20.19,1
1928,64.3308,893.00,457.25,-20.19,1
1929,64.3642,893.00,457.25,-20.19,1
1930,64.3976,893.00,457.25,-20.19,1
1931,64.4309,893.00,457.25,-20.19,1
1932,64.4643,893.00,457.25,-20.19,1
1933,64.4977,893.00,457.25,-20.19,1
1934,64.5310,893.00,457.25,-20.19,1
1935,64.5644,893.00,457.25,-20.19,1
1936,64.5978,893.00,457.25,-20.19,1
1937,64.6311,893.00,457.25,-20.19,1
1938,64.6645,893.00,457.25,-20.19,1
1939,64.6979,893.00,457.25,-20.19,1
1940,64.7312,893.00,457.25,-20.19,1
1941,64.7646,893.00,457.25,-20.19,1
1942,64.7980,893.00,457.25,-20.19,1
1943,64.8313,893.00,457.25,-20.19,1
1944,64.8647,893.00,457.25,-20.19,1
1945,64.8981,893.00,457.25,-20.19,1
1946,64.9314,893.00,457.25,-20.19,1
1947,64.9648,893.00,457.25,-20.19,1
1948,64.9982,893.00,457.25,-20.19,1
1949,65.0315,893.00,457.25,-20.19,1
1950,65.0649,893.00,457.25,-20.19,1
1951,65.0983,893.00,457.25,-20.19,1
1952,65.1316,893.00,457.25,-20.19,1
1953,65.1650,893.00,457.25,-20.19,1
1954,65.1984,893.00,457.25,-20.19,1
1955,65.2317,893.00,457.25,-20.19,1
1956,65.2651,893.00,457.25,-20.19,1
1957,65.2985,893.00,457.25,-20.19,1
1958,65.3318,893.00,457.25,-20.19,1
1959,65.3652,893.00,457.25,-20.19,1
1960,65.3986,893.00,457.25,-20.19,1
1961,65.4319,893.00,457.25,-20.19,1
1962,65.4653,893.00,457.25,-20.19,1
1963,65.4987,893.00,457.25,-20.19,1
1964,65.5320,893.00,457.25,-20.19,1
1965,65.5654,893.00,457.25,-20.19,1
1966,65.5988,893.00,457.25,-20.19,1
1967,65.6321,893.00,457.25,-20.19,1
1968,65.6655,893.00,457.25,-20.19,1
1969,65.6989,893.00,457.25,-20.19,1
1970,65.7322,893.00,457.25,-20.19,1
1971,65.7656,893.00,457.25,-20.19,1
1972,65.7990,893.00,457.25,-20.19,1
1973,65.8323,893.00,457.25,-20.19,1
1974,65.8657,893.00,457.25,-20.19,1
1975,65.8991,893.00,457.25,-20.19,1
1976,65.9324,893.00,457.25,-20.19,1
1977,65.9658,893.00,457.25,-20.19,1
1978,65.9992,893.00,457.25,-20.19,1
1979,66.0325,893.00,457.00,-19.44,1
1980,66.0659,893.00,457.25,-20.19,1
1981,66.0993,893.00,457.25,-20.19,1
1982,66.1326,893.00,457.25,-20.19,1
1983,66.1660,893.00,457.25,-20.19,1
1984,66.1994,893.00,457.25,-20.19,1
1985,66.2327,893.00,457.25,-20.19,1
1986,66.2661,893.00,457.25,-20.19,1
1987,66.2995,893.00,457.25,-20.19,1
1988,66.3328,893.00,457.25,-20.19,1
1989,66.3662,893.00,457.25,-20.19,1
1990,66.3996,893.00,457.25,-20.19,1
1991,66.4329,893.00,457.25,-20.19,1
1992,66.4663,893.00,457.25,-20.19,1
1993,66.4997,893.00,457.25,-20.19,1
1994,66.5330,893.00,457.25,-20.19,1
1995,66.5664,893.00,457.25,-20.19,1
1996,66.5998,893.00,457.25,-20.19,1
1997,66.6331,893.00,457.25,-20.19,1
1998,66.6665,893.00,457.25,-20.19,1
1999,66.6999,893.00,457.25,-20.19,1
2000,66.7332,893.00,457.25,-20.19,1
2001,66.7666,893.00,457.25,-20.19,1
2002,66.8000,893.00,457.25,-20.19,1
2003,66.8333,893.00,457.25,-20.19,1
2004,66.8667,893.00,457.25,-20.19,1
2005,66.9001,893.00,457.25,-20.19,1
2006,66.9334,893.00,457.25,-20.19,1
2007,66.9668,893.00,457.25,-20.19,1
2008,67.0002,893.00,457.25,-20.19,1
2009,67.0335,893.00,457.25,-20.19,1
2010,67.0669,893.00,457.25,-20.19,1
2011,67.1003,893.00,457.25,-20.19,1
2012,67.1336,893.00,457.00,-19.44,1
2013,67.1670,893.00,457.00,-19.44,1
2014,67.2004,893.00,457.00,-19.44,1
2015,67.2337,893.00,457.00,-19.44,1
2016,67.2671,893.00,457.00,-19.44,1
2017,67.3005,893.00,457.00,-19.44,1
2018,67.3338,893.00,457.00,-19.44,1
2019,67.3672,893.00,457.00,-19.44,1
2020,67.4006,893.00,457.00,-19.44,1
2021,67.4339,893.00,457.00,-19.44,1
2022,67.4673,893.00,457.00,-19.44,1
2023,67.5007,893.00,457.00,-19.44,1
2024,67.5340,893.00,457.00,-19.44,1
2025,67.5674,893.00,457.00,-19.44,1
2026,67.6008,893.00,457.00,-19.44,1
2027,67.6341,893.00,457.00,-19.44,1
2028,67.6675,893.00,457.00,-19.44,1
2029,67.7009,893.00,457.00,-19.44,1
2030,67.7342,893.00,457.00,-19.44,1
2031,67.7676,893.00,457.00,-19.44,1
2032,67.8010,893.00,457.00,-19.44,1
2033,67.8343,893.00,457.00,-19.44,1
2034,67.8677,893.00,457.00,-19.44,1
2035,67.9011,893.00,457.00,-19.44,1
2036,67.9344,893.00,457.00,-19.44,1
2037,67.9678,893.00,457.25,-20.19,1
2038,68.0012,893.00,457.25,-20.19,1
2039,68.0345,893.00,457.25,-20.19,1
2040,68.0679,893.00,457.25,-20.19,1
2041,68.1013,893.00,457.25,-20.19,1
2042,68.1346,893.00,457.25,-20.19,1
2043,68.1680,893.00,457.25,-20.19,1
2044,68.2014,893.00,457.25,-20.19,1
2045,68.2347,893.00,457.25,-20.19,1
2046,68.2681,893.00,457.25,-20.19,1
2047,68.3015,893.00,457.25,-20.19,1
2048,68.3348,893.00,457.25,-20.19,1
2049,68.3682,893.00,457.25,-20.19,1
2050,68.4016,893.00,457.25,-20.19,1
2051,68.4349,893.00,457.25,-20.19,1
2052,68.4683,893.00,457.25,-20.19,1
2053,68.5017,893.00,457.25,-20.19,1
2054,68.5350,893.00,457.25,-20.19,1
2055,68.5684,893.00,457.25,-20.19,1
2056,68.6018,893.00,457.25,-20.19,1
2057,68.6351,893.00,457.25,-20.19,1
2058,68.6685,893.00,457.25,-20.19,1
2059,68.7019,893.00,457.25,-20.19,1
2060,68.7352,893.00,457.25,-20.19,1
2061,68.7686,893.00,457.25,-20.19,1
2062,68.8020,893.00,457.25,-20.19,1
2063,68.8353,893.00,457.25,-20.19,1
2064,68.8687,893.00,457.25,-20.19,1
2065,68.9021,893.00,457.25,-20.19,1
2066,68.9354,893.00,457.25,-20.19,1
2067,68.9688,893.00,457.25,-20.19,1
2068,69.0022,893.00,457.25,-20.19,1
2069,69.0355,893.00,457.25,-20.19,1
2070,69.0689,893.00,457.25,-20.19,1
2071,69.1023,893.00,457.25,-20.19,1
2072,69.1356,893.00,457.25,-20.19,1
2073,69.1690,893.00,457.25,-20.19,1
2074,69.2024,893.00,457.25,-20.19,1
2075,69.2357,893.00,457.00,-19.44,1
2076,69.2691,893.00,457.00,-19.44,1
2077,69.3025,893.00,457.00,-19.44,1
2078,69.3358,893.00,457.00,-19.44,1
2079,69.3692,893.00,457.00,-19.44,1
2080,69.4026,893.00,457.00,-19.44,1
2081,69.4359,893.00,457.00,-19.44,1
2082,69.4693,893.00,457.00,-19.44,1
2083,69.5027,893.00,457.00,-19.44,1
2084,69.5360,893.00,457.00,-19.44,1
2085,69.5694,893.00,457.00,-19.44,1
2086,69.6028,893.00,457.00,-19.44,1
2087,69.6361,893.00,457.00,-19.44,1
2088,69.6695,893.00,457.00,-19.44,1
2089,69.7029,893.00,457.00,-19.44,1
2090,69.7362,893.00,457.00,-19.44,1
2091,69.7696,893.00,457.00,-19.44,1
2092,69.8030,893.00,457.00,-19.44,1
2093,69.8363,893.00,457.00,-19.44,1
2094,69.8697,893.00,457.00,-19.44,1
2095,69.9031,893.00,457.00,-19.44,1
2096,69.9364,893.00,457.00,-19.44,1
2097,69.9698,893.00,457.00,-19.44,1
2098,70.0032,893.00,457.00,-19.44,1
2099,70.0365,893.00,457.00,-19.44,1
2100,70.0699,893.00,457.25,-20.19,1
2101,70.1033,893.00,457.25,-20.19,1
2102,70.1366,893.00,457.25,-20.19,1
2103,70.1700,893.00,457.25,-20.19,1
2104,70.2034,893.00,457.25,-20.19,1
2105,70.2367,893.00,457.25,-20.19,1
2106,70.2701,893.00,457.25,-20.19,1
2107,70.3035,893.00,457.25,-20.19,1
2108,70.3368,893.00,457.25,-20.19,1
2109,70.3702,893.00,457.25,-20.19,1
2110,70.4036,893.00,457.25,-20.19,1
2111,70.4369,893.00,457.25,-20.19,1
2112,70.4703,893.00,457.25,-20.19,1
2113,70.5037,893.00,457.25,-20.19,1
2114,70.5370,893.00,457.25,-20.19,1
2115,70.5704,893.00,457.25,-20.19,1
2116,70.6038,893.00,457.25,-20.19,1
2117,70.6371,893.00,457.25,-20.19,1
2118,70.6705,893.00,457.25,-20.19,1
2119,70.7039,893.00,457.25,-20.19,1
2120,70.7372,893.00,457.25,-20.19,1
2121,70.7706,893.00,457.25,-20.19,1
2122,70.8040,893.00,457.25,-20.19,1
2123,70.8373,893.00,457.25,-20.19,1
2124,70.8707,893.00,457.25,-20.19,1
2125,70.9041,893.00,457.25,-20.19,1
2126,70.9374,893.00,457.25,-20.19,1
2127,70.9708,893.00,457.25,-20.19,1
2128,71.0042,893.00,457.25,-20.19,1
2129,71.0375,893.00,457.25,-20.19,1
2130,71.0709,893.00,457.25,-20.19,1
2131,71.1043,893.00,457.25,-20.19,1
2132,71.1376,893.00,457.25,-20.19,1
2133,71.1710,893.00,457.25,-20.19,1
2134,71.2044,893.00,457.25,-20.19,1
2135,71.2377,893.00,457.25,-20.19,1
2136,71.2711,893.00,457.25,-20.19,1
2137,71.3045,893.00,457.25,-20.19,1
2138,71.3378,893.00,457.50,-17.93,1
2139,71.3712,893.00,457.50,-17.93,1
2140,71.4046,893.00,457.50,-17.93,1
2141,71.4379,893.00,457.50,-17.93,1
2142,71.4713,893.00,457.25,-17.16,1
2143,71.5047,893.00,457.00,-19.44,1
2144,71.5380,893.00,457.00,-19.44,1
2145,71.5714,893.00,457.00,-19.44,1
2146,71.6048,893.00,457.00,-19.44,1
2147,71.6381,893.00,457.00,-19.44,1
2148,71.6715,893.00,457.00,-19.44,1
2149,71.7049,893.00,457.25,-20.19,1
2150,71.7382,893.00,457.25,-20.19,1
2151,71.7716,893.00,457.25,-20.19,1
2152,71.8050,893.00,457.25,-20.19,1
2153,71.8383,893.00,457.25,-20.19,1
2154,71.8717,893.00,457.25,-20.19,1
2155,71.9051,893.00,457.25,-20.19,1
2156,71.9384,893.00,457.25,-20.19,1
2157,71.9718,893.00,457.25,-20.19,1
2158,72.0052,893.00,457.25,-20.19,1
2159,72.0385,893.00,457.25,-20.19,1
2160,72.0719,893.00,457.25,-20.19,1
2161,72.1053,893.00,457.25,-20.19,1
2162,72.1386,893.00,457.25,-20.19,1
2163,72.1720,893.00,457.25,-20.19,1
2164,72.2054,893.00,457.25,-20.19,1
2165,72.2387,893.00,457.25,-20.19,1
2166,72.2721,893.00,457.25,-20.19,1
2167,72.3055,893.00,457.25,-20.19,1
2168,72.3388,893.00,457.25,-20.19,1
2169,72.3722,893.00,457.25,-20.19,1
2170,72.4056,893.00,457.25,-20.19,1
2171,72.4389,893.00,457.25,-20.19,1
2172,72.4723,893.00,457.25,-20.19,1
2173,72.5057,893.00,457.25,-20.19,1
2174,72.5390,893.00,457.25,-20.19,1
2175,72.5724,893.00,457.25,-20.19,1
2176,72.6058,893.00,457.25,-20.19,1
2177,72.6391,893.00,457.25,-20.19,1
2178,72.6725,893.00,457.25,-20.19,1
2179,72.7059,893.00,457.25,-20.19,1
2180,72.7392,893.00,457.25,-20.19,1
2181,72.7726,893.00,457.25,-20.19,1
2182,72.8060,893.00,457.25,-20.19,1
2183,72.8393,893.00,457.25,-20.19,1
2184,72.8727,893.00,457.25,-20.19,1
2185,72.9061,893.00,457.25,-20.19,1
2186,72.9394,893.00,457.25,-20.19,1
2187,72.9728,893.00,457.25,-20.19,1
2188,73.0062,893.00,457.25,-20.19,1
2189,73.0395,893.00,457.25,-20.19,1
2190,73.0729,893.00,457.25,-20.19,1
2191,73.1063,893.00,457.25,-20.19,1
2192,73.1396,893.00,457.25,-20.19,1
2193,73.1730,893.00,457.25,-20.19,1
2194,73.2064,893.00,457.25,-20.19,1
2195,73.2397,893.00,457.25,-20.19,1
2196,73.2731,893.00,457.25,-20.19,1
2197,73.3065,893.00,457.25,-20.19,1
2198,73.3398,893.00,457.25,-20.19,1
2199,73.3732,893.00,457.25,-20.19,1
2200,73.4066,893.00,457.25,-20.19,1
2201,73.4399,893.00,457.25,-20.19,1
2202,73.4733,893.00,457.25,-20.19,1
2203,73.5067,893.00,457.25,-20.19,1
2204,73.5400,893.00,457.25,-20.19,1
2205,73.5734,893.00,457.25,-20.19,1
2206,73.6068,893.00,457.25,-20.19,1
2207,73.6401,893.00,457.25,-20.19,1
2208,73.6735,893.00,457.25,-20.19,1
