session_id,user_id,freq_changes,freq_share,initiations,reactions,lead_fraction,leader_role,action_diversity,repetition_ratio,repetitive_sequences,backtrack_ratio,backtrack_count,pause_ratio,long_pause_count,avg_pause,oscillation_ratio,oscillation_count,tuning_ratio,small_adjustment_count,value_entropy,total_param_changes,num_params_used,dominant_param_share,straight_coord_score,diagonal_coord_score,coord_style,coord_partners,learning_strategy,strategy_analysis,strategy_analysis_string,strategy_tree_pred,strategy_tree_confidence
session_1,0,26,0.104,2,24,0.07692307692307693,non-leader,0.0,1.0,1,0.038461538461538464,1,0.0,0,0.10091803599999821,0.07692307692307693,2,0.9615384615384616,25,0.9672640693600374,26,1,1.0,0.46346483704974273,0.5,uncoordinated,[],Iterative_Tuning_A,"['Leadership: non-leader', 'Learning Strategy: Iterative_Tuning', 'Action Diversity: 0.00', 'Repetition Pattern: 1.00', 'Dominant parameter: frequency', 'Uncoordinated with other players (pairwise)']",Leadership: non-leader; Learning Strategy: Iterative_Tuning; Action Diversity: 0.00; Repetition Pattern: 1.00; Dominant parameter: frequency; Uncoordinated with other players (pairwise),Iterative_Tuning_A,1.0
session_1,1,98,0.392,4,94,0.04081632653061224,non-leader,0.0,1.0,2,0.0,0,0.010309278350515464,1,0.3037701917525776,0.02040816326530612,2,0.9489795918367347,93,0.9331614532276471,98,1,1.0,0.46346483704974273,0.5,uncoordinated,[],Iterative_Tuning_B,"['Leadership: non-leader', 'Learning Strategy: Iterative_Tuning', 'Action Diversity: 0.00', 'Repetition Pattern: 1.00', 'Dominant parameter: frequency', 'Uncoordinated with other players (pairwise)']",Leadership: non-leader; Learning Strategy: Iterative_Tuning; Action Diversity: 0.00; Repetition Pattern: 1.00; Dominant parameter: frequency; Uncoordinated with other players (pairwise),Iterative_Tuning_B,1.0
session_1,2,110,0.44,4,106,0.03636363636363636,leader,0.0,1.0,5,0.00909090909090909,1,0.03669724770642202,4,3.5726410376146793,0.02727272727272727,3,0.9545454545454546,105,0.9600926099655763,110,1,1.0,0.46346483704974273,0.5,uncoordinated,[],Iterative_Tuning_B,"['Leadership: leader', 'Learning Strategy: Iterative_Tuning', 'Action Diversity: 0.00', 'Repetition Pattern: 1.00', 'Dominant parameter: frequency', 'Uncoordinated with other players (pairwise)']",Leadership: leader; Learning Strategy: Iterative_Tuning; Action Diversity: 0.00; Repetition Pattern: 1.00; Dominant parameter: frequency; Uncoordinated with other players (pairwise),Iterative_Tuning_B,1.0
session_1,3,16,0.064,1,15,0.0625,non-leader,0.0,1.0,1,0.0,0,0.0,0,0.12236544666666684,0.0,0,0.9375,15,0.8905179677700554,16,1,1.0,0.46346483704974273,0.5,uncoordinated,[],Iterative_Tuning_A,"['Leadership: non-leader', 'Learning Strategy: Iterative_Tuning', 'Action Diversity: 0.00', 'Repetition Pattern: 1.00', 'Dominant parameter: frequency', 'Uncoordinated with other players (pairwise)']",Leadership: non-leader; Learning Strategy: Iterative_Tuning; Action Diversity: 0.00; Repetition Pattern: 1.00; Dominant parameter: frequency; Uncoordinated with other players (pairwise),Iterative_Tuning_A,1.0
